    T[sec] Fp2 Fp1  F3  F4  C3  C4  P3  P4  O1  O2  F7  F8  T3  T4  T5  T6
0.515 -11.03 -24 13.95 1.946 30.98 5.92 38.93 6.974 21.98 -29.03 9.975 -20.03 -9.001 -6.001 -15 -20.03
0.52 -11.03 -20.03 -1.054 0.9731 15.98 0 13.95 8.92 -12 -17.03 -7.055 13.95 -9.001 8.92 -17.03 5.92
0.525 4.947 31.95 2.919 20.92 -31.06 28.95 -46.06 34.95 -21 6.974 -20.03 27.98 -8.028 19.95 -14.03 13.95
0.53 -11.03 6.974 0.9731 0.9731 -28.06 39.98 -38.03 6.974 0.9731 -11.03 -8.028 5.92 -14.03 10.95 -7.055 3.974
0.535 -3 -14.03 17.92 -6.001 26.92 8.92 44.93 -10.06 20.92 -32.03 2.919 -25.06 -4.055 -32.03 -4.055 -45.01
0.54 -17.03 -22.06 -5.028 -18 6.974 -15 10.95 -25.06 -8.028 -4.055 -8.028 10.95 -6.001 -16.06 -6.001 -11.03
0.545 0.9731 22.95 0 0 -33.01 2.919 -32.03 11.92 -10.06 8.92 -7.055 43.95 6.974 37.95 13.95 45.98
0.55 -7.055 16.95 -11.03 -7.055 -27 25.95 -22.06 3.974 -13.06 -12 -6.001 -2.027 -1.054 16.95 -7.055 11.92
0.555 -7.055 -18 5.92 -7.055 28.95 6.974 44.93 -10.06 20.92 -24 2.919 -22.06 17.92 -17.03 6.974 -23.03
0.56 -21 -28.06 -8.028 -3 28.95 -14.03 39.98 2.919 10.95 0 4.947 -5.028 -2.027 -15 2.919 -20.03
0.565 14.92 31.95 2.919 18.98 -8.028 8.92 -11.03 25.95 30.98 49.95 29.92 35.92 42.98 33.98 41.93 36.98
0.57 4.947 15.98 11.92 -3 1.946 28.95 6.974 20.92 -2.027 6.974 8.92 -14.03 30.98 0.9731 32.92 -5.028
0.575 -3 -28.06 13.95 -4.055 38.93 -4.055 59.93 -4.055 9.975 -16.06 10.95 -39.01 29.92 -21 19.95 -27
0.58 -15 -31.06 -16.06 -14.03 20.92 -27 9.975 -20.03 -2.027 -19.06 -11.03 -3 -11.03 3.974 -13.06 2.919
0.585 -13.06 15.98 -15 -5.028 -39.01 -4.055 -61.06 13.95 -10.06 18.98 -27 30.98 -12 40.95 -15 51.98
0.59 -39.01 -1.054 -37.06 -30 -60.01 18.98 -70.07 -6.001 -37.06 -15 -44.03 -13.06 -50.04 10.95 -48.01 -3
0.595 -33.01 -40.06 -12 -29.03 -12 -20.03 -11.03 -30 -22.06 -76.07 -16.06 -34.06 -30 -24 -36.01 -29.03
0.6 -33.01 -40.06 -32.03 -23.03 -4.055 -43.06 -9.001 -28.06 -29.03 -53.04 -41.03 -21 -39.01 -27 -44.03 -20.03
0.605 -19.06 -8.028 -28.06 -28.06 -46.06 -26.03 -69.01 -19.06 -10.06 -9.001 -19.06 8.92 -21 -7.055 -20.03 7.947
0.61 -11.03 -5.028 -7.055 -20.03 -26.03 14.92 -37.06 -2.027 -1.054 1.946 -13.06 -13.06 -16.06 1.946 -22.06 5.92
0.615 -23.03 -36.01 12.98 -20.03 28.95 -3 32.92 0.9731 11.92 -23.03 -14.03 -38.03 -11.03 -13.06 -27 -21
0.62 -23.03 -32.03 -5.028 -26.03 10.95 -33.01 6.974 -32.03 -4.055 -30 -23.03 -1.054 -23.03 -17.03 -22.06 -11.03
0.625 -3 26.92 -7.055 0.9731 -36.01 -9.001 -44.03 5.92 13.95 14.92 -12 36.98 0 26.92 -3 33.98
0.63 -27 -1.054 -37.06 -22.06 -42.01 23.92 -52.06 -8.028 -33.01 -23.03 -43.06 -14.03 -34.06 -21 -45.01 -32.03
0.635 -31.06 -34.06 -16.06 -18 -13.06 -29.03 5.92 -28.06 -18 -46.06 -23.03 -33.01 -30 -35.03 -28.06 -31.06
0.64 -21 -17.03 -9.001 -10.06 0 -29.03 2.919 -22.06 -19.06 -38.03 -22.06 6.974 -24 -6.001 -35.03 -3
0.645 6.974 43.95 -6.001 6.974 -45.01 -8.028 -60.01 -1.054 -10.06 -4.055 -13.06 49.95 -18 39.98 -12 40.95
0.65 -1.054 19.95 3.974 -6.001 -40.06 25.95 -45.01 7.947 -27 -34.06 -16.06 -3 -22.06 1.946 -25.06 -2.027
0.655 2.919 -7.055 37.95 2.919 21.98 -14.03 28.95 -16.06 2.919 -40.06 11.92 -22.06 -2.027 -26.03 -7.055 -35.03
0.66 -5.028 -18 18.98 2.919 36.98 -17.03 29.92 -8.028 0.9731 -16.06 -5.028 6.974 -9.001 -7.055 -12 -8.028
0.665 12.98 29.92 14.92 18.98 -20.03 7.947 -24 20.92 13.95 17.92 3.974 38.93 14.92 36.98 16.95 37.95
0.67 -11.03 3.974 -2.027 -3 -25.06 28.95 -15 13.95 3.974 2.919 -9.001 -1.054 6.974 9.975 1.946 14.92
0.675 -7.055 -17.03 15.98 -1.054 27.98 7.947 42.98 4.947 21.98 -22.06 0.9731 -23.03 4.947 0 4.947 0
0.68 -31.06 -33.01 -11.03 -25.06 1.946 -7.055 9.975 -20.03 -13.06 -38.03 -32.03 -14.03 -27 -7.055 -30 -8.028
0.685 -3 23.92 0 -1.054 -54.01 -6.001 -49.06 1.946 5.92 22.95 -17.03 37.95 -4.055 29.92 0.9731 36.98
0.69 -15 18.98 -6.001 -10.06 -41.03 25.95 -34.06 5.92 15.98 4.947 -8.028 7.947 -2.027 14.92 -10.06 8.92
0.695 -25.06 -27 -3 -14.03 9.975 7.947 37.95 -9.001 16.95 -38.03 -15 -28.06 0 -19.06 -1.054 -27
0.7 -47.03 -44.03 -25.06 -35.03 -9.001 -32.03 18.98 -41.03 -8.028 -34.06 -26.03 2.919 -8.028 -26.03 -6.001 -23.03
0.705 -25.06 7.947 -8.028 -13.06 -35.03 -4.055 -31.06 8.92 1.946 14.92 -11.03 43.95 7.947 28.95 16.95 36.98
0.71 -27 -1.054 -14.03 -18 -21 25.95 -16.06 10.95 7.947 -12 -19.06 -8.028 3.974 9.975 0 8.92
0.715 -19.06 -45.01 14.92 -25.06 28.95 -14.03 45.98 -7.055 18.98 -23.03 0 -34.06 3.974 -17.03 -5.028 -32.03
0.72 -27 -37.06 0 -28.06 23.92 -21 25.95 -13.06 -5.028 -23.03 -18 1.946 -10.06 -25.06 -12 -23.03
0.725 2.919 22.95 19.95 0.9731 -28.06 0.9731 -29.03 21.98 16.95 51.98 5.92 49.95 8.92 32.92 15.98 47.93
0.73 6.974 12.98 27.98 1.946 -10.06 56.93 -22.06 29.92 -2.027 23.92 -1.054 6.974 -9.001 26.92 -10.06 20.92
0.735 16.95 -31.06 40.95 -11.03 33.98 16.95 44.93 8.92 15.98 -11.03 10.95 -30 6.974 -32.03 1.946 -37.06
0.74 14.92 -16.06 40.95 3.974 40.95 -8.028 35.92 16.95 17.92 13.95 8.92 0 8.92 15.98 19.95 18.98
0.745 12.98 28.95 19.95 5.92 -11.03 17.92 -28.06 34.95 22.95 42.98 0.9731 31.95 6.974 51.98 11.92 55.96
0.75 -1.054 17.92 4.947 4.947 -26.03 33.98 -28.06 21.98 26.92 26.92 -10.06 -13.06 -15 25.95 -6.001 21.98
0.755 10.95 -13.06 36.98 3.974 32.92 4.947 40.95 -5.028 37.95 -9.001 17.92 -34.06 8.92 -12 -3 -19.06
0.76 2.919 -12 15.98 -6.001 42.98 -19.06 33.98 -6.001 13.95 2.919 8.92 -8.028 1.946 -3 -2.027 -3
0.765 26.92 31.95 16.95 11.92 -4.055 5.92 -17.03 24.98 29.92 47.93 12.98 20.92 21.98 43.95 23.92 47.93
0.77 4.947 5.92 2.919 -15 -14.03 33.98 -22.06 4.947 0.9731 -1.054 -15 -20.03 -12 -16.06 -13.06 -32.03
0.775 4.947 -34.06 14.92 -4.055 32.92 -7.055 40.95 5.92 21.98 23.92 5.92 -31.06 -1.054 -15 0 -31.06
0.78 -13.06 -36.01 3.974 -3 35.92 -14.03 26.92 -13.06 10.95 13.95 1.946 -3 -2.027 -3 -6.001 0.9731
0.785 6.974 5.92 1.946 3.974 -25.06 3.974 -35.03 22.95 8.92 50.93 3.974 27.98 2.919 36.98 7.947 44.93
0.79 -13.06 -5.028 -10.06 -19.06 -20.03 26.92 -40.06 16.95 -16.06 6.974 -11.03 -17.03 -24 13.95 -17.03 0.9731
0.795 -3 -34.06 4.947 -4.055 25.95 -17.03 31.95 -1.054 3.974 -19.06 -1.054 -43.06 -9.001 -9.001 -8.028 -32.03
0.8 -9.001 -33.01 -11.03 -12 22.95 -33.01 19.95 -10.06 6.974 11.92 -6.001 -1.054 -17.03 -13.06 -10.06 -20.03
0.805 10.95 16.95 -4.055 -4.055 -23.03 -2.027 -41.03 12.98 1.946 6.974 5.92 26.92 13.95 26.92 11.92 29.92
0.81 2.919 7.947 -7.055 1.946 -16.06 25.95 -19.06 8.92 1.946 -16.06 7.947 -5.028 -3 6.974 0.9731 6.974
0.815 2.919 -29.03 9.975 0.9731 46.95 0.9731 46.95 -1.054 10.95 -39.01 20.92 -31.06 15.98 -20.03 18.98 -31.06
0.82 -19.06 -48.01 -11.03 -3 36.98 -13.06 26.92 -23.03 -21 -34.06 -5.028 -15 -5.028 -41.03 -11.03 -46.06
0.825 16.95 12.98 0.9731 11.92 -18 -13.06 -38.03 4.947 9.975 12.98 21.98 30.98 16.95 29.92 14.92 39.98
0.83 14.92 14.92 3.974 15.98 -9.001 23.92 -14.03 15.98 9.975 -3 18.98 4.947 2.919 11.92 0.9731 8.92
0.835 10.95 -19.06 18.98 4.947 42.98 8.92 40.95 -13.06 27.98 -19.06 25.95 -30 2.919 -42.01 2.919 -40.06
0.84 0.9731 -23.03 8.92 0 45.98 -20.03 26.92 -2.027 8.92 7.947 2.919 -5.028 -15 -9.001 -11.03 -6.001
0.845 18.98 19.95 7.947 19.95 -13.06 -2.027 -38.03 25.95 4.947 41.93 14.92 35.92 -5.028 31.95 1.946 38.93
0.85 0.9731 9.975 -3 8.92 -20.03 27.98 -32.03 15.98 -13.06 17.92 -2.027 -7.055 -12 24.98 -17.03 23.92
0.855 4.947 -23.03 18.98 2.919 36.98 6.974 37.95 -11.03 24.98 20.92 23.92 -17.03 1.946 -11.03 1.946 -11.03
0.86 -5.028 -25.06 -4.055 0.9731 41.93 -6.001 23.92 -4.055 4.947 34.95 5.92 6.974 -6.001 -2.027 0 7.947
0.865 -3 18.98 -19.06 8.92 -24 -2.027 -48.01 18.98 -18 50.93 -14.03 28.95 -13.06 40.95 -10.06 43.95
0.87 -25.06 5.92 -34.06 -10.06 -43.06 20.92 -50.04 13.95 -22.06 18.98 -31.06 -3 -37.06 13.95 -29.03 9.975
0.875 -21 -39.01 -10.06 -18 10.95 -3 12.98 -10.06 16.95 11.92 -11.03 -29.03 -27 -7.055 -24 -12
0.88 -29.03 -40.06 -17.03 -8.028 25.95 -19.06 15.98 -5.028 9.975 17.92 -14.03 0.9731 -23.03 10.95 -18 9.975
0.885 -9.001 11.92 -21 -6.001 -40.06 3.974 -48.01 21.98 13.95 33.98 -18 35.92 -13.06 48.98 -10.06 55.96
0.89 -17.03 11.92 -27 -3 -38.03 32.92 -42.01 18.98 -8.028 -20.03 -17.03 -4.055 -26.03 14.92 -26.03 11.92
0.895 -21 -34.06 -8.028 -6.001 5.92 0 22.95 -31.06 15.98 -51.01 4.947 -22.06 2.919 -38.03 -3 -38.03
0.9 -27 -37.06 -25.06 -10.06 8.92 -16.06 8.92 -35.03 -18 -31.06 -14.03 -10.06 -25.06 -13.06 -32.03 -18
0.905 0.9731 20.92 -28.06 -2.027 -49.06 -8.028 -59.04 -16.06 -13.06 6.974 -22.06 18.98 -30 1.946 -18 15.98
0.91 -29.03 -13.06 -57.01 -30 -59.04 3.974 -70.07 -40.06 -53.04 -55.06 -39.01 -36.01 -51.01 -45.01 -52.06 -59.04
0.915 -19.06 -52.06 -20.03 -35.03 -2.027 -47.03 7.947 -65.04 -6.001 -45.01 -6.001 -58.06 -16.06 -42.01 -18 -50.04
0.92 -27 -51.01 -31.06 -36.01 4.947 -59.04 7.947 -60.01 -19.06 -26.03 -13.06 -19.06 -16.06 -17.03 -19.06 -22.06
0.925 -11.03 10.95 -15 -5.028 -41.03 -34.06 -44.03 -15 -8.028 30.98 1.946 14.92 10.95 32.92 7.947 37.95
0.93 -29.03 -3 -30 -22.06 -50.04 3.974 -48.01 -29.03 -20.03 -16.06 -21 -23.03 -20.03 -14.03 -14.03 -19.06
0.935 -9.001 -31.06 -10.06 -21 -4.055 -27 18.98 -45.01 -4.055 -36.01 -7.055 -47.03 -10.06 -27 -4.055 -34.06
0.94 -5.028 -25.06 -20.03 -15 7.947 -35.03 22.95 -23.03 0 0.9731 -12 -8.028 0.9731 0.9731 -2.027 6.974
